code,name,year,industry
688389,普门科技,2024,S37
688390,固德威,2022,S63
688390,固德威,2023,S63
688390,固德威,2024,S63
688391,钜泉科技,2022,S27
688391,钜泉科技,2023,S27
688391,钜泉科技,2024,S27
688392,骄成超声,2022,S63
688392,骄成超声,2023,S63
688392,骄成超声,2024,S63
688393,安必平,2022,S37
688393,安必平,2023,S37
688393,安必平,2024,S37
688395,正弦电气,2022,S64
688395,正弦电气,2023,S64
688395,正弦电气,2024,S64
688396,华润微,2022,S27
688396,华润微,2023,S27
688396,华润微,2024,S27
688398,赛特新材,2022,S22
688398,赛特新材,2023,S22
688398,赛特新材,2024,S22
688399,硕世生物,2022,S37
688399,硕世生物,2023,S37
688399,硕世生物,2024,S37
688400,凌云光,2022,S64
688400,凌云光,2023,S64
688400,凌云光,2024,S64
688401,路维光电,2022,S27
688401,路维光电,2023,S27
688401,路维光电,2024,S27
688403,汇成股份,2022,S27
688403,汇成股份,2023,S27
688403,汇成股份,2024,S27
688408,中信博,2022,S63
688408,中信博,2023,S63
688408,中信博,2024,S63
688409,富创精密,2022,S27
688409,富创精密,2023,S27
688409,富创精密,2024,S27
688410,山外山,2022,S37
688410,山外山,2023,S37
688410,山外山,2024,S37
688411,海博思创,2024,S63
688416,恒烁股份,2022,S27
688416,恒烁股份,2023,S27
688416,恒烁股份,2024,S27
688418,震有科技,2022,S73
688418,震有科技,2023,S73
688418,震有科技,2024,S73
688419,耐科装备,2022,S27
688419,耐科装备,2023,S27
688419,耐科装备,2024,S27
688420,美腾科技,2022,S64
688420,美腾科技,2023,S64
688420,美腾科技,2024,S64
688425,铁建重工,2022,S64
688425,铁建重工,2023,S64
688425,铁建重工,2024,S64
688426,康为世纪,2022,S37
688426,康为世纪,2023,S37
688426,康为世纪,2024,S37
688428,诺诚健华,2022,S37
688428,诺诚健华,2023,S37
688428,诺诚健华,2024,S37
688429,时创能源,2023,S63
688429,时创能源,2024,S63
688432,有研硅,2022,S27
688432,有研硅,2023,S27
688432,有研硅,2024,S27
688433,华曙高科,2022,S64
688433,华曙高科,2023,S64
688433,华曙高科,2024,S64
688435,英方软件,2022,S71
688435,英方软件,2023,S71
688435,英方软件,2024,S71
688439,振华风光,2022,S65
688439,振华风光,2023,S65
688439,振华风光,2024,S65
688443,智翔金泰,2023,S37
688443,智翔金泰,2024,S37
688448,磁谷科技,2022,S64
688448,磁谷科技,2023,S64
688448,磁谷科技,2024,S64
688449,联芸科技,2024,S27
688450,光格科技,2023,S64
688450,光格科技,2024,S64
688455,科捷智能,2022,S64
688455,科捷智能,2023,S64
688455,科捷智能,2024,S64
688456,有研粉材,2022,S24
688456,有研粉材,2023,S24
688456,有研粉材,2024,S24
688458,美芯晟,2023,S27
688458,美芯晟,2024,S27
688459,哈铁科技,2022,S64
688459,哈铁科技,2023,S64
688459,哈铁科技,2024,S64
688466,金科环境,2022,S76
688466,金科环境,2023,S76
688466,金科环境,2024,S76
688468,科美诊断,2022,S37
688468,科美诊断,2023,S37
688468,科美诊断,2024,S37
688469,芯联集成,2023,S27
688469,芯联集成,2024,S27
688472,阿特斯,2022,S41
688472,阿特斯,2023,S63
688472,阿特斯,2024,S63
688475,萤石网络,2022,S71
688475,萤石网络,2023,S71
688475,萤石网络,2024,S71
688478,晶升股份,2022,S27
688478,晶升股份,2023,S27
688478,晶升股份,2024,S27
688479,友车科技,2022,S71
688479,友车科技,2023,S71
688479,友车科技,2024,S71
688480,赛恩斯,2022,S76
688480,赛恩斯,2023,S76
688480,赛恩斯,2024,S76
688484,南芯科技,2022,S27
688484,南芯科技,2023,S27
688484,南芯科技,2024,S27
688485,九州一轨,2022,S64
688485,九州一轨,2023,S64
688485,九州一轨,2024,S64
688486,龙迅股份,2022,S27
688486,龙迅股份,2023,S27
688486,龙迅股份,2024,S27
688488,艾迪药业,2022,S37
688488,艾迪药业,2023,S37
688488,艾迪药业,2024,S37
688489,三未信安,2022,S71
688489,三未信安,2023,S71
688489,三未信安,2024,S71
688496,清越科技,2022,S27
688496,清越科技,2023,S27
688496,清越科技,2024,S27
688498,源杰科技,2022,S27
688498,源杰科技,2023,S27
688498,源杰科技,2024,S27
688499,利元亨,2022,S63
688499,利元亨,2023,S63
688499,利元亨,2024,S63
688500,慧辰股份,2022,S71
688500,慧辰股份,2023,S71
688500,慧辰股份,2024,S71
688501,青达环保,2022,S76
688501,青达环保,2023,S76
688501,青达环保,2024,S76
688502,茂莱光学,2022,S27
688502,茂莱光学,2023,S27
688502,茂莱光学,2024,S27
688503,聚和材料,2022,S63
688503,聚和材料,2023,S63
688503,聚和材料,2024,S63
688505,复旦张江,2022,S37
688505,复旦张江,2023,S37
688505,复旦张江,2024,S37
688506,百利天恒,2022,S37
688506,百利天恒,2023,S37
688506,百利天恒,2024,S37
688507,索辰科技,2022,S71
688507,索辰科技,2023,S71
688507,索辰科技,2024,S71
688508,芯朋微,2022,S27
688508,芯朋微,2023,S27
688508,芯朋微,2024,S27
688509,正元地信,2022,S71
688509,正元地信,2023,S71
688509,正元地信,2024,S71
688510,航亚科技,2022,S65
688510,航亚科技,2023,S65
688510,航亚科技,2024,S65
688511,*ST天微,2022,S65
688511,*ST天微,2023,S65
688511,*ST天微,2024,S65
688512,慧智微,2023,S27
688512,慧智微,2024,S27
688513,苑东生物,2022,S37
688513,苑东生物,2023,S37
688513,苑东生物,2024,S37
688515,裕太微,2022,S27
688515,裕太微,2023,S27
688515,裕太微,2024,S27
688516,奥特维,2022,S63
688516,奥特维,2023,S63
688516,奥特维,2024,S63
688517,金冠电气,2022,S63
688517,金冠电气,2023,S63
688517,金冠电气,2024,S63
688518,联赢激光,2022,S64
688518,联赢激光,2023,S64
688518,联赢激光,2024,S64
688519,南亚新材,2022,S27
688519,南亚新材,2023,S27
688519,南亚新材,2024,S27
688520,神州细胞,2022,S37
688520,神州细胞,2023,S37
688520,神州细胞,2024,S37
688521,芯原股份,2022,S27
688521,芯原股份,2023,S27
688521,芯原股份,2024,S27
688522,纳睿雷达,2022,S65
688522,纳睿雷达,2023,S65
688522,纳睿雷达,2024,S65
688523,航天环宇,2023,S65
688523,航天环宇,2024,S65
688525,佰维存储,2022,S27
688525,佰维存储,2023,S27
688525,佰维存储,2024,S27
688526,科前生物,2022,S11
688526,科前生物,2023,S11
688526,科前生物,2024,S11
688528,秦川物联,2022,S64
688528,秦川物联,2023,S64
688528,秦川物联,2024,S64
688529,豪森智能,2022,S64
688529,豪森智能,2023,S64
688529,豪森智能,2024,S64
688530,欧莱新材,2024,S27
688531,日联科技,2022,S64
688531,日联科技,2023,S64
688531,日联科技,2024,S64
688533,上声电子,2022,S28
688533,上声电子,2023,S28
688533,上声电子,2024,S28
688535,华海诚科,2022,S27
688535,华海诚科,2023,S27
688535,华海诚科,2024,S27
688536,思瑞浦,2022,S27
688536,思瑞浦,2023,S27
688536,思瑞浦,2024,S27
688538,和辉光电,2022,S27
688538,和辉光电,2023,S27
688538,和辉光电,2024,S27
688539,高华科技,2022,S27
688539,高华科技,2023,S27
688539,高华科技,2024,S27
688543,国科军工,2023,S65
688543,国科军工,2024,S65
688545,兴福电子,2024,S27
688548,广钢气体,2023,S27
688548,广钢气体,2024,S27
688549,中巨芯,2023,S27
688549,中巨芯,2024,S27
688550,瑞联新材,2022,S27
688550,瑞联新材,2023,S27
688550,瑞联新材,2024,S27
688551,科威尔,2022,S63
688551,科威尔,2023,S63
688551,科威尔,2024,S63
688552,航天南湖,2023,S65
688552,航天南湖,2024,S65
688553,汇宇制药,2022,S37
688553,汇宇制药,2023,S37
688553,汇宇制药,2024,S37
688556,高测股份,2022,S63
688556,高测股份,2023,S63
688556,高测股份,2024,S63
688557,兰剑智能,2022,S64
688557,兰剑智能,2023,S64
688557,兰剑智能,2024,S64
688558,国盛智科,2022,S64
688558,国盛智科,2023,S64
688558,国盛智科,2024,S64
688559,海目星,2022,S64
688559,海目星,2023,S64
688559,海目星,2024,S64
688560,明冠新材,2022,S63
688560,明冠新材,2023,S63
688560,明冠新材,2024,S63
688561,奇安信,2022,S71
688561,奇安信,2023,S71
688561,奇安信,2024,S71
688562,航天软件,2023,S71
688562,航天软件,2024,S71
688563,航材股份,2023,S65
688563,航材股份,2024,S65
688565,力源科技,2022,S76
688565,力源科技,2023,S76
688565,力源科技,2024,S76
688566,吉贝尔,2022,S37
688566,吉贝尔,2023,S37
688566,吉贝尔,2024,S37
688567,孚能科技,2022,S63
688567,孚能科技,2023,S63
688567,孚能科技,2024,S63
688568,中科星图,2022,S71
688568,中科星图,2023,S71
688568,中科星图,2024,S71
688569,铁科轨道,2022,S64
688569,铁科轨道,2023,S64
688569,铁科轨道,2024,S64
688570,天玛智控,2023,S64
688570,天玛智控,2024,S64
688571,杭华股份,2022,S22
688571,杭华股份,2023,S22
688571,杭华股份,2024,S22
688573,信宇人,2023,S63
688573,信宇人,2024,S63
688575,亚辉龙,2022,S37
688575,亚辉龙,2023,S37
688575,亚辉龙,2024,S37
688576,西山科技,2022,S37
688576,西山科技,2023,S37
688576,西山科技,2024,S37
688577,浙海德曼,2022,S64
688577,浙海德曼,2023,S64
688577,浙海德曼,2024,S64
688578,艾力斯,2022,S37
688578,艾力斯,2023,S37
688578,艾力斯,2024,S37
688579,地纬智能,2022,S71
688579,地纬智能,2023,S71
688579,地纬智能,2024,S71
688580,伟思医疗,2022,S37
688580,伟思医疗,2023,S37
688580,伟思医疗,2024,S37
688581,安杰思,2023,S37
688581,安杰思,2024,S37
688582,芯动联科,2023,S27
688582,芯动联科,2024,S27
688583,思看科技,2024,S64
688584,上海合晶,2023,S27
688584,上海合晶,2024,S27
688585,上纬新材,2022,S22
688585,上纬新材,2023,S22
688585,上纬新材,2024,S22
688586,江航装备,2022,S65
688586,江航装备,2023,S65
688586,江航装备,2024,S65
688588,凌志软件,2022,S71
688588,凌志软件,2023,S71
688588,凌志软件,2024,S71
688589,力合微,2022,S27
688589,力合微,2023,S27
688589,力合微,2024,S27
688590,新致软件,2022,S71
688590,新致软件,2023,S71
688590,新致软件,2024,S71
688591,泰凌微,2023,S27
688591,泰凌微,2024,S27
688592,司南导航,2022,S73
688592,司南导航,2023,S73
688592,司南导航,2024,S73
688593,新相微,2023,S27
688593,新相微,2024,S27
688595,芯海科技,2022,S27
688595,芯海科技,2023,S27
688595,芯海科技,2024,S27
688596,正帆科技,2022,S64
688596,正帆科技,2023,S64
688596,正帆科技,2024,S64
688597,煜邦电力,2022,S63
688597,煜邦电力,2023,S63
688597,煜邦电力,2024,S63
688598,金博股份,2022,S63
688598,金博股份,2023,S63
688598,金博股份,2024,S63
688599,天合光能,2022,S63
688599,天合光能,2023,S63
688599,天合光能,2024,S63
688600,皖仪科技,2022,S76
688600,皖仪科技,2023,S76
688600,皖仪科技,2024,S76
688601,力芯微,2022,S27
688601,力芯微,2023,S27
688601,力芯微,2024,S27
688602,康鹏科技,2023,S27
688602,康鹏科技,2024,S22
688603,天承科技,2023,S27
688603,天承科技,2024,S27
688605,先锋精科,2024,S27
688606,奥泰生物,2022,S37
688606,奥泰生物,2023,S37
688606,奥泰生物,2024,S37
688607,康众医疗,2022,S37
688607,康众医疗,2023,S37
688607,康众医疗,2024,S37
688608,恒玄科技,2022,S27
688608,恒玄科技,2023,S27
688608,恒玄科技,2024,S27
688609,九联科技,2022,S33
688609,九联科技,2023,S33
688609,九联科技,2024,S33
688610,埃科光电,2023,S64
688610,埃科光电,2024,S64
688611,杭州柯林,2022,S63
688611,杭州柯林,2023,S63
688611,杭州柯林,2024,S63
688612,威迈斯,2023,S28
688612,威迈斯,2024,S28
688613,奥精医疗,2022,S37
688613,奥精医疗,2023,S37
688613,奥精医疗,2024,S37
688615,合合信息,2024,S71
688616,西力科技,2022,S63
688616,西力科技,2023,S63
688616,西力科技,2024,S63
688617,惠泰医疗,2022,S37
688617,惠泰医疗,2023,S37
688617,惠泰医疗,2024,S37
688618,三旺通信,2022,S73
688618,三旺通信,2023,S73
688618,三旺通信,2024,S73
688619,罗普特,2022,S71
688619,罗普特,2023,S71
688619,罗普特,2024,S71
688620,安凯微,2023,S27
688620,安凯微,2024,S27
688621,阳光诺和,2022,S37
688621,阳光诺和,2023,S37
688621,阳光诺和,2024,S37
688622,禾信仪器,2022,S64
688622,禾信仪器,2023,S64
688622,禾信仪器,2024,S64
688623,双元科技,2023,S64
688623,双元科技,2024,S64
688625,呈和科技,2022,S22
688625,呈和科技,2023,S22
688625,呈和科技,2024,S22
688626,翔宇医疗,2022,S37
688626,翔宇医疗,2023,S37
688626,翔宇医疗,2024,S37
688627,精智达,2022,S64
688627,精智达,2023,S64
688627,精智达,2024,S64
688628,优利德,2022,S64
688628,优利德,2023,S64
688628,优利德,2024,S64
688629,华丰科技,2023,S65
688629,华丰科技,2024,S65
688630,芯碁微装,2022,S64
688630,芯碁微装,2023,S64
688630,芯碁微装,2024,S64
688631,莱斯信息,2023,S71
688631,莱斯信息,2024,S71
688633,星球石墨,2022,S64
688633,星球石墨,2023,S64
688633,星球石墨,2024,S64
688636,智明达,2022,S65
688636,智明达,2023,S65
688636,智明达,2024,S65
688638,誉辰智能,2023,S63
688638,誉辰智能,2024,S63
688639,华恒生物,2022,S22
688639,华恒生物,2023,S22
688639,华恒生物,2024,S22
688646,ST逸飞,2023,S64
688646,ST逸飞,2024,S64
688648,中邮科技,2023,S64
688648,中邮科技,2024,S64
688651,盛邦安全,2022,S71
688651,盛邦安全,2023,S71
688651,盛邦安全,2024,S71
688652,京仪装备,2023,S27
688652,京仪装备,2024,S27
688653,康希通信,2023,S27
688653,康希通信,2024,S27
688655,迅捷兴,2022,S27
688655,迅捷兴,2023,S27
688655,迅捷兴,2024,S27
688656,浩欧博,2022,S37
688656,浩欧博,2023,S37
688656,浩欧博,2024,S37
688657,浩辰软件,2022,S71
688657,浩辰软件,2023,S71
688657,浩辰软件,2024,S71
688658,悦康药业,2022,S37
688658,悦康药业,2023,S37
688658,悦康药业,2024,S37
688659,元琛科技,2022,S22
688659,元琛科技,2023,S22
688659,元琛科技,2024,S22
688660,电气风电,2022,S63
688660,电气风电,2023,S63
688660,电气风电,2024,S63
688661,和林微纳,2022,S27
688661,和林微纳,2023,S27
688661,和林微纳,2024,S27
688662,富信科技,2022,S27
688662,富信科技,2023,S27
688662,富信科技,2024,S27
688663,新风光,2022,S63
688663,新风光,2023,S63
688663,新风光,2024,S63
688665,四方光电,2022,S64
688665,四方光电,2023,S64
688665,四方光电,2024,S64
688667,菱电电控,2022,S28
688667,菱电电控,2023,S28
688667,菱电电控,2024,S28
688668,鼎通科技,2022,S73
688668,鼎通科技,2023,S73
688668,鼎通科技,2024,S73
688669,聚石化学,2022,S22
688669,聚石化学,2023,S22
688669,聚石化学,2024,S22
688670,金迪克,2022,S37
688670,金迪克,2023,S37
688670,金迪克,2024,S37
688671,碧兴物联,2023,S76
688671,碧兴物联,2024,S76
688676,金盘科技,2022,S63
688676,金盘科技,2023,S63
688676,金盘科技,2024,S63
688677,海泰新光,2022,S37
688677,海泰新光,2023,S37
688677,海泰新光,2024,S37
688678,福立旺,2022,S27
688678,福立旺,2023,S27
688678,福立旺,2024,S27
688679,通源环境,2022,S76
688679,通源环境,2023,S76
688679,通源环境,2024,S76
688680,海优新材,2022,S63
688680,海优新材,2023,S63
688680,海优新材,2024,S63
688681,科汇股份,2022,S63
688681,科汇股份,2023,S63
688681,科汇股份,2024,S63
688682,霍莱沃,2022,S65
688682,霍莱沃,2023,S65
688682,霍莱沃,2024,S65
688683,莱尔科技,2022,S27
688683,莱尔科技,2023,S27
688683,莱尔科技,2024,S27
688685,迈信林,2022,S65
688685,迈信林,2023,S65
688685,迈信林,2024,S65
688686,奥普特,2022,S64
688686,奥普特,2023,S64
688686,奥普特,2024,S64
688687,凯因科技,2022,S37
688687,凯因科技,2023,S37
688687,凯因科技,2024,S37
688689,银河微电,2022,S27
688689,银河微电,2023,S27
688689,银河微电,2024,S27
688690,纳微科技,2022,S37
688690,纳微科技,2023,S37
688690,纳微科技,2024,S37
688691,灿芯股份,2023,S27
688691,灿芯股份,2024,S27
688692,达梦数据,2024,S71
688693,锴威特,2023,S27
688693,锴威特,2024,S27
688695,中创股份,2022,S71
688695,中创股份,2023,S71
688695,中创股份,2024,S71
688696,极米科技,2022,S33
688696,极米科技,2023,S33
688696,极米科技,2024,S33
688697,纽威数控,2022,S64
688697,纽威数控,2023,S64
688697,纽威数控,2024,S64
688698,伟创电气,2022,S64
688698,伟创电气,2023,S64
688698,伟创电气,2024,S64
688699,明微电子,2022,S27
688699,明微电子,2023,S27
688699,明微电子,2024,S27
688700,东威科技,2022,S64
688700,东威科技,2023,S64
688700,东威科技,2024,S64
688701,卓锦股份,2022,S76
688701,卓锦股份,2023,S76
688701,卓锦股份,2024,S76
688702,盛科通信,2023,S27
688702,盛科通信,2024,S27
688707,振华新材,2022,S63
688707,振华新材,2023,S63
688707,振华新材,2024,S63
688708,佳驰科技,2024,S65
688709,成都华微,2023,S27
688709,成都华微,2024,S27
688710,益诺思,2024,S37
688711,宏微科技,2022,S27
688711,宏微科技,2023,S27
688711,宏微科技,2024,S27
688716,中研股份,2022,S22
688716,中研股份,2023,S22
688716,中研股份,2024,S22
688717,艾罗能源,2023,S63
688717,艾罗能源,2024,S63
688718,唯赛勃,2022,S22
688718,唯赛勃,2023,S22
688718,唯赛勃,2024,S22
688719,爱科赛博,2023,S63
688719,爱科赛博,2024,S63
688720,艾森股份,2023,S27
688720,艾森股份,2024,S27
688721,龙图光罩,2024,S27
688722,同益中,2022,S22
688722,同益中,2023,S22
688722,同益中,2024,S22
688726,拉普拉斯,2024,S63
688727,恒坤新材,2022,S27
688727,恒坤新材,2023,S27
688727,恒坤新材,2024,S27
688728,格科微,2022,S27
688728,格科微,2023,S27
688728,格科微,2024,S27
688733,壹石通,2022,S63
688733,壹石通,2023,S63
688733,壹石通,2024,S63
688737,中自科技,2022,S28
688737,中自科技,2023,S28
688737,中自科技,2024,S28
688739,成大生物,2022,S37
688739,成大生物,2023,S37
688739,成大生物,2024,S37
688750,金天钛业,2024,S24
688755,汉邦科技,2024,S37
688757,胜科纳米,2024,S46
688758,赛分科技,2024,S37
688765,禾元生物,2022,S37
688765,禾元生物,2023,S37
688765,禾元生物,2024,S37
688766,普冉股份,2022,S27
688766,普冉股份,2023,S27
688766,普冉股份,2024,S27
688767,博拓生物,2022,S37
688767,博拓生物,2023,S37
688767,博拓生物,2024,S37
688768,容知日新,2022,S64
688768,容知日新,2023,S64
688768,容知日新,2024,S64
688772,珠海冠宇,2022,S63
688772,珠海冠宇,2023,S63
688772,珠海冠宇,2024,S63
688776,国光电气,2022,S65
688776,国光电气,2023,S65
688776,国光电气,2024,S65
688777,中控技术,2022,S64
688777,中控技术,2023,S64
688777,中控技术,2024,S64
688778,厦钨新能,2022,S63
688778,厦钨新能,2023,S63
688778,厦钨新能,2024,S63
688779,五矿新能,2022,S63
688779,五矿新能,2023,S63
688779,五矿新能,2024,S63
688786,悦安新材,2022,S24
688786,悦安新材,2023,S24
688786,悦安新材,2024,S24
688787,海天瑞声,2022,S71
688787,海天瑞声,2023,S71
688787,海天瑞声,2024,S71
688788,科思科技,2022,S65
688788,科思科技,2023,S65
688788,科思科技,2024,S65
688789,宏华数科,2022,S64
688789,宏华数科,2023,S64
688789,宏华数科,2024,S64
688793,倍轻松,2022,S33
688793,倍轻松,2023,S33
688793,倍轻松,2024,S33
688798,艾为电子,2022,S27
688798,艾为电子,2023,S27
688798,艾为电子,2024,S27
688799,华纳药厂,2022,S37
688799,华纳药厂,2023,S37
688799,华纳药厂,2024,S37
688800,瑞可达,2022,S27
688800,瑞可达,2023,S27
688800,瑞可达,2024,S27
688819,天能股份,2022,S63
688819,天能股份,2023,S63
688819,天能股份,2024,S63
688981,中芯国际,2022,S27
688981,中芯国际,2023,S27
688981,中芯国际,2024,S27
689009,九号公司,2022,S28
689009,九号公司,2023,S28
689009,九号公司,2024,S28
920000,安徽凤凰,2022,S28
920000,安徽凤凰,2023,S28
920000,安徽凤凰,2024,S28
920001,纬达光电,2022,S27
920001,纬达光电,2023,S27
920001,纬达光电,2024,S27
920002,万达轴承,2022,S64
920002,万达轴承,2023,S64
920002,万达轴承,2024,S64
920003,中诚咨询,2022,S62
920003,中诚咨询,2023,S62
920003,中诚咨询,2024,S62
920005,鼎佳精密,2022,S27
920005,鼎佳精密,2023,S27
920005,鼎佳精密,2024,S27
920006,晟楠科技,2022,S65
920006,晟楠科技,2023,S65
920006,晟楠科技,2024,S65
920007,酉立智能,2023,S63
920007,酉立智能,2024,S63
920008,成电光信,2022,S71
920008,成电光信,2023,S71
920008,成电光信,2024,S65
920009,丹娜生物,2023,S37
920009,丹娜生物,2024,S37
920010,凯添燃气,2022,S41
920010,凯添燃气,2023,S41
920010,凯添燃气,2024,S41
920014,特瑞斯,2022,S41
920014,特瑞斯,2023,S41
920014,特瑞斯,2024,S41
920015,锦华新材,2022,S22
920015,锦华新材,2023,S22
920015,锦华新材,2024,S22
920016,中草香料,2022,S77
920016,中草香料,2023,S77
920016,中草香料,2024,S22
920017,星昊医药,2022,S37
920017,星昊医药,2023,S37
920017,星昊医药,2024,S37
920018,宏远股份,2022,S63
920018,宏远股份,2023,S63
920018,宏远股份,2024,S63
920019,铜冠矿建,2022,S62
920019,铜冠矿建,2023,S62
920019,铜冠矿建,2024,S62
920020,泰凯英,2024,S64
920021,流金科技,2022,S72
920021,流金科技,2023,S72
920021,流金科技,2024,S72
920022,世昌股份,2022,S28
920022,世昌股份,2023,S28
920022,世昌股份,2024,S28
920023,田野股份,2022,S11
920023,田野股份,2023,S11
920023,田野股份,2024,S11
920026,卓兆点胶,2022,S64
920026,卓兆点胶,2023,S64
920026,卓兆点胶,2024,S64
920027,交大铁发,2022,S64
920027,交大铁发,2023,S64
920027,交大铁发,2024,S64
920028,新恒泰,2024,S22
920029,开发科技,2022,S64
920029,开发科技,2023,S64
920029,开发科技,2024,S63
920030,德众汽车,2022,S28
920030,德众汽车,2023,S28
920030,德众汽车,2024,S28
920033,康普化学,2022,S22
920033,康普化学,2023,S22
920033,康普化学,2024,S22
920035,精创电气,2023,S64
920035,精创电气,2024,S64
920036,觅睿科技,2022,S27
920036,觅睿科技,2023,S27
920036,觅睿科技,2024,S27
920037,广信科技,2022,S63
920037,广信科技,2023,S22
920037,广信科技,2024,S22
920039,国义招标,2022,S46
920039,国义招标,2023,S46
920039,国义招标,2024,S46
920045,蘅东光,2024,S73
920046,亿能电力,2022,S63
920046,亿能电力,2023,S63
920046,亿能电力,2024,S63
920047,诺思兰德,2022,S37
920047,诺思兰德,2023,S37
920047,诺思兰德,2024,S37
920050,爱舍伦,2023,S37
920050,爱舍伦,2024,S37
920056,能之光,2022,S22
920056,能之光,2023,S22
920056,能之光,2024,S22
920057,百甲科技,2022,S62
920057,百甲科技,2023,S62
920057,百甲科技,2024,S62
920058,华洋赛车,2022,S28
920058,华洋赛车,2023,S28
920058,华洋赛车,2024,S28
920060,万源通,2022,S27
920060,万源通,2023,S27
920060,万源通,2024,S27
920061,西磁科技,2022,S64
920061,西磁科技,2023,S64
920061,西磁科技,2024,S64
920062,科润智控,2022,S63
920062,科润智控,2023,S63
920062,科润智控,2024,S63
920066,科拜尔,2022,S22
920066,科拜尔,2023,S22
920066,科拜尔,2024,S22
920068,天工股份,2022,S24
920068,天工股份,2023,S24
920068,天工股份,2024,S24
920075,柏星龙,2022,S36
920075,柏星龙,2023,S36
920075,柏星龙,2024,S36
920076,国亮新材,2023,S61
920076,国亮新材,2024,S61
920077,吉林碳谷,2022,S22
920077,吉林碳谷,2023,S22
920077,吉林碳谷,2024,S22
920078,族兴新材,2022,S24
920078,族兴新材,2023,S24
920078,族兴新材,2024,S24
920080,奥美森,2022,S64
920080,奥美森,2023,S64
920080,奥美森,2024,S64
920082,方正阀门,2022,S64
920082,方正阀门,2023,S64
920082,方正阀门,2024,S64
920086,科马材料,2022,S28
920086,科马材料,2023,S28
920086,科马材料,2024,S28
920087,秋乐种业,2022,S11
920087,秋乐种业,2023,S11
920087,秋乐种业,2024,S11
920088,科力股份,2022,S75
920088,科力股份,2023,S75
920088,科力股份,2024,S75
920089,禾昌聚合,2022,S22
920089,禾昌聚合,2023,S22
920089,禾昌聚合,2024,S22
920090,同辉信息,2022,S71
920090,同辉信息,2023,S71
920090,同辉信息,2024,S71
920091,大鹏工业,2022,S64
920091,大鹏工业,2023,S64
920091,大鹏工业,2024,S64
920092,汉鑫科技,2022,S71
920092,汉鑫科技,2023,S71
920092,汉鑫科技,2024,S71
920098,科隆新材,2022,S22
920098,科隆新材,2023,S22
920098,科隆新材,2024,S22
920099,瑞华技术,2022,S62
920099,瑞华技术,2023,S62
920099,瑞华技术,2024,S22
920100,三协电机,2022,S63
920100,三协电机,2023,S63
920100,三协电机,2024,S63
920101,志高机械,2022,S64
920101,志高机械,2023,S64
920101,志高机械,2024,S64
920106,林泰新材,2022,S28
920106,林泰新材,2023,S28
920106,林泰新材,2024,S28
920108,宏海科技,2022,S33
920108,宏海科技,2023,S33
920108,宏海科技,2024,S33
920110,雷特科技,2022,S63
920110,雷特科技,2023,S63
920110,雷特科技,2024,S63
920111,聚星科技,2022,S63
920111,聚星科技,2023,S63
920111,聚星科技,2024,S63
920112,巴兰仕,2022,S62
920112,巴兰仕,2023,S62
920112,巴兰仕,2024,S62
920116,星图测控,2022,S65
920116,星图测控,2023,S65
920116,星图测控,2024,S71
920118,太湖远大,2022,S22
920118,太湖远大,2023,S22
920118,太湖远大,2024,S63
920119,美德乐,2024,S64
920121,江天科技,2024,S36
920122,中纺标,2022,S46
920122,中纺标,2023,S46
920122,中纺标,2024,S46
920123,芭薇股份,2022,S77
920123,芭薇股份,2023,S77
920123,芭薇股份,2024,S77
920124,南特科技,2022,S64
920124,南特科技,2023,S64
920124,南特科技,2024,S64
920128,胜业电气,2022,S27
920128,胜业电气,2023,S27
920128,胜业电气,2024,S27
920130,立方控股,2022,S71
920130,立方控股,2023,S71
920130,立方控股,2024,S71
920132,泰鹏智能,2022,S36
920132,泰鹏智能,2023,S36
920132,泰鹏智能,2024,S36
920139,华岭股份,2022,S27
920139,华岭股份,2023,S27
920139,华岭股份,2024,S27
920145,恒合股份,2022,S76
920145,恒合股份,2023,S76
920145,恒合股份,2024,S76
920146,华阳变速,2022,S28
920146,华阳变速,2023,S28
920146,华阳变速,2024,S28
920149,旭杰科技,2022,S62
920149,旭杰科技,2023,S62
920149,旭杰科技,2024,S62
920152,昆工科技,2022,S63
920152,昆工科技,2023,S63
920152,昆工科技,2024,S63
920158,长江能科,2022,S64
920158,长江能科,2023,S64
920158,长江能科,2024,S64
920159,农大科技,2024,S22
920160,北矿检测,2022,S46
920160,北矿检测,2023,S46
920160,北矿检测,2024,S46
920163,方大新材,2022,S36
920163,方大新材,2023,S36
920163,方大新材,2024,S36
920166,海圣医疗,2024,S37
920167,同享科技,2022,S63
920167,同享科技,2023,S63
920167,同享科技,2024,S63
920168,通宝光电,2022,S28
920168,通宝光电,2023,S28
920168,通宝光电,2024,S28
920169,七丰精工,2022,S64
920169,七丰精工,2023,S64
920169,七丰精工,2024,S64
920171,志晟信息,2022,S71
920171,志晟信息,2023,S71
920171,志晟信息,2024,S71
920174,五新隧装,2022,S64
920174,五新隧装,2023,S64
920174,五新隧装,2024,S64
920175,东方碳素,2022,S22
920175,东方碳素,2023,S22
920175,东方碳素,2024,S22
920179,凯德石英,2022,S27
920179,凯德石英,2023,S27
920179,凯德石英,2024,S27
920180,爱得科技,2022,S37
920180,爱得科技,2023,S37
920180,爱得科技,2024,S37
920183,海菲曼,2024,S27
920184,国源科技,2022,S71
920184,国源科技,2023,S71
920184,国源科技,2024,S71
920185,贝特瑞,2022,S63
